rec_id,culture,given_name,surname,sex,date_of_birth
rec-570-org,afr,ajia,ikande,f,19491213
rec-571-org,afr,ineke,johannes,f,19660317
rec-572-org,afr,faghissa,iveson,m,19400803
rec-573-org,afr,ambilikile,nzeakor,m,19600621
rec-574-org,afr,amsalu,chepseba,m,19860531
rec-575-org,afr,marii,camberg,f,19990330
rec-576-org,afr,marjani,asgedom,f,19530305
rec-577-org,afr,mukumtaga,maharaj,m,
rec-578-org,afr,layia,pooler,m,19970111
rec-579-org,afr,kondo,binabo,f,19711020
rec-580-org,afr,julisha,khangati,f,19601223
rec-581-org,afr,kioja,teasdale,f,19720530
rec-582-org,afr,nadhari,janeke,f,19900223
rec-583-org,afr,lesonn,kosencha,f,19830628
rec-584-org,afr,attati,bataringaya,m,19760828
rec-585-org,afr,ilisa,sandys,f,19921123
rec-586-org,afr,ukurugenzi,abedeen,f,19700422
rec-587-org,afr,mawulode,fincham,m,
rec-588-org,afr,quason,khondowe,f,19420323
rec-589-org,afr,valinda,putterill,f,19861022
rec-590-org,afr,tamrat,lezar,f,
rec-591-org,afr,ejigu,cebekhulu,f,
rec-592-org,afr,anene,moroto,f,19690308
rec-593-org,afr,akuabia,wortmann,f,19920729
rec-594-org,afr,nsia,ngweno,f,19410902
rec-595-org,afr,satoria,dahiru,f,19521009
rec-596-org,afr,amasheka,ngozi,m,
rec-597-org,afr,lemma,northard,m,
rec-598-org,afr,ozoemena,deklerk,f,19680722
rec-599-org,afr,ngouna,wina,m,
rec-600-org,afr,zanahary,kodesh,f,19980326
rec-601-org,afr,jirani,iguma,f,19730327
rec-602-org,afr,adjoa,slatem,f,19430420
rec-603-org,afr,,mehta,f,19840426
rec-604-org,afr,kabona,gabanakgosi,m,19640811
rec-605-org,afr,ngena,muyatwa,f,19681223
rec-606-org,afr,ultac,priem,m,19680515
rec-607-org,afr,labana,asumnu,,19690715
rec-608-org,afr,abazu,aikman,,19700729
rec-609-org,afr,kibibe,schutze,f,19731109
rec-610-org,afr,adhane,parsons,,19660616
rec-611-org,afr,zula,,f,19780529
rec-612-org,afr,elequemedo,tancred,m,19570515
rec-613-org,afr,kayonga,obare,f,19860113
rec-614-org,afr,djidade,martus,f,19990101
rec-615-org,afr,moshoeshoe,nakazwe,f,19820905
rec-616-org,afr,azubuike,kassum,f,19431014
rec-617-org,afr,siyolo,mubila,f,19560712
rec-618-org,afr,mumbi,kirui,,
rec-619-org,afr,jwan,chimoba,,19630627
rec-620-org,afr,kasisi,ngakame,f,19870410
rec-621-org,afr,lawanna,ihemadu,f,19780715
rec-622-org,afr,aluna,kretzmann,,19850806
rec-623-org,afr,isis,fish,f,19681114
rec-624-org,afr,hondo,qoboza,f,19610110
rec-625-org,afr,oluyemi,amuneke,f,19920522
rec-626-org,afr,zalira,kamwambi,f,19971123
rec-627-org,afr,jubulani,sambo,m,
rec-628-org,afr,nomatha,akwashiki,,19880922
rec-629-org,afr,tunu,jeevanjee,f,19530523
rec-630-org,afr,sochima,meeser,f,19561107
rec-631-org,afr,nodathemb,gicharu,f,19990209
rec-632-org,afr,eberechuk,sickle,m,19690817
rec-633-org,afr,kassa,ivuti,f,19800704
rec-634-org,afr,fredsen,kiberu,,19740814
rec-635-org,afr,jaja,shami,f,19770715
rec-636-org,afr,babatunji,obiefuna,m,19850129
rec-637-org,afr,dumisani,more,f,19430704
rec-638-org,afr,wrina,hagger,f,19990216
rec-639-org,afr,azulay,vigne,f,19761123
rec-640-org,afr,msemaji,mossop,f,
rec-641-org,afr,ezigbo,nkolola,m,19520330
rec-642-org,afr,nguna,vivier,f,19940615
rec-643-org,afr,ayoka,mukakachela,f,19871003
rec-644-org,afr,montsho,lilimani,f,
rec-645-org,afr,dzidodo,offiah,f,19450901
rec-646-org,afr,abaronye,weppenaar,f,19880806
rec-647-org,afr,oliano,sejusa,f,
rec-648-org,afr,okpara,ridgway,m,19480701
rec-649-org,afr,tufaha,luberenga,m,
rec-650-org,afr,sanaa,kikafunda,f,19780611
rec-651-org,afr,saidi,mulambo,,19690627
rec-652-org,afr,njogu,eriyo,f,19580619
rec-653-org,afr,mensah,mahlangu,f,
rec-654-org,afr,nkosinath,storer,f,19470105
rec-655-org,afr,ajdir,serwadda,,19830303
rec-656-org,afr,uwingabiy,donovan,f,19470620
rec-657-org,afr,nwamaka,fairweather,f,
rec-658-org,afr,okal,wathika,f,19730623
rec-659-org,afr,thokozile,tesfaye,f,19710410
rec-660-org,afr,obaobadele,akanji,f,20000907
rec-661-org,afr,tella,deburgh,,19740625
rec-662-org,afr,hemmuc,abdi,f,19740505
rec-663-org,afr,fakhta,pelser,f,19750914
rec-664-org,afr,kizo,madan,,19730811
rec-665-org,afr,biyogo,emigo,m,19760903
rec-666-org,afr,adeseyi,ncube,,20000511
rec-667-org,afr,kalule,rawlinson,f,19820615
rec-668-org,afr,waitherer,awich,m,19481226
rec-669-org,afr,wambua,seiderer,f,19950623
rec-670-org,afr,ejiikeme,,f,19440208
rec-671-org,afr,chukwubui,obode,f,19660513
rec-672-org,afr,olayinka,wocke,f,19800114
rec-673-org,afr,wafor,kibirige,f,19650224
rec-674-org,afr,massa,sandham,m,19910903
rec-675-org,afr,katlego,sisya,f,19660207
rec-676-org,afr,luzuko,mwakangale,f,19921208
rec-677-org,afr,kambinachi,akinbiye,f,19660818
rec-678-org,afr,chuma,maluleke,m,19590509
rec-679-org,afr,lyanda,tarry,f,19750224
rec-680-org,afr,kenyangi,hambobe,f,
rec-681-org,afr,nkechinye,ondego,f,19670412
rec-682-org,afr,ssanyu,marangu,,19910824
rec-683-org,afr,ogo,richards,f,19440915
rec-684-org,afr,amara,jeilan,m,19550623
rec-685-org,afr,oke,naicker,f,19501213
rec-686-org,afr,tikinas,musaazi,f,19510327
rec-687-org,afr,yalew,duma,f,19860721
rec-688-org,afr,sayveon,kilroe,f,19680312
rec-689-org,afr,sikitu,lezaar,f,19550525
rec-690-org,afr,shabataka,mutati,,19861121
rec-691-org,afr,darweshi,feiney,m,19940108
rec-692-org,afr,dikeldi,sinyinza,m,20000910
rec-693-org,afr,mazipa,chijikwa,f,19770826
rec-694-org,afr,odiinkemelu,kriel,f,
rec-695-org,afr,winta,simutenda,f,19490602
rec-696-org,afr,nguema,owaa,f,19550427
rec-697-org,afr,ashante,hanekom,,19981229
rec-698-org,afr,yobanna,neveling,f,19711004
rec-699-org,afr,kwada,kahn,m,19961209
rec-700-org,afr,vianna,wawanya,f,19520328
rec-701-org,afr,sayvion,maoto,f,19990426
rec-702-org,afr,azland,kimnyole,f,
rec-703-org,afr,chibugo,ntumba,f,19830506
rec-704-org,afr,fikrce,chepyegon,f,
rec-705-org,afr,obianuju,isangedighe,f,19870620
rec-706-org,afr,psammetichus,siandula,,19560505
rec-707-org,afr,muriu,,f,19571021
rec-708-org,afr,lesala,debroise,,19831116
rec-709-org,afr,nuruddin,mateyo,f,19841109
rec-710-org,afr,abeke,,,19650426
rec-711-org,afr,goukouni,thornton,f,19490331
rec-712-org,afr,laweye,glynn,,19530211
rec-713-org,afr,rolandah,bon,,19850928
rec-714-org,afr,aondohimba,fourie,,
rec-715-org,afr,tapfuma,fabunmi,f,20000106
rec-716-org,afr,nkosana,bwambale,f,19740615
rec-717-org,afr,adewunmi,gwentshe,m,19460919
rec-718-org,afr,zewde,obhafuoso,f,19900409
rec-719-org,afr,mwanajuma,corbeil,f,20020703
rec-720-org,afr,tsiresy,klette,f,19850909
rec-721-org,afr,anene,jumbo,m,19870208
rec-722-org,afr,ogbonna,kanyengo,m,19640405
rec-723-org,afr,uzima,michler,f,19760819
rec-724-org,afr,kuda,greifenstein,f,20010925
rec-725-org,afr,omitowade,magugu,f,19601015
rec-726-org,afr,mernissa,radford,,19560308
rec-727-org,afr,alemu,igiebor,,19760210
rec-728-org,afr,,hawkes,f,19971026
rec-729-org,afr,kulleni,mbogo,m,19470816
rec-730-org,afr,kuaku,petterson,f,
rec-731-org,afr,mcheshi,bassey,f,19600406
rec-732-org,afr,mundhir,dosumu,f,19470810
rec-733-org,afr,teiko,garba,,19490428
rec-734-org,afr,chibuike,ambatchew,f,19821203
rec-735-org,afr,adongo,kamwala,m,20020318
rec-736-org,afr,ulan,gaha,f,19600823
rec-737-org,afr,oyibo,hanfare,f,19820708
rec-738-org,afr,zuber,ndawana,,19600224
rec-739-org,afr,mtebohele,lenku,f,19930413
rec-740-org,afr,firmus,mwa,f,20020902
rec-741-org,afr,shamsedeen,gumede,f,19401222
rec-742-org,afr,ayouba,akello,f,19480331
rec-743-org,afr,solwazi,ngqobongwana,,19820109
rec-744-org,afr,liben,gwarzo,f,
rec-745-org,afr,haben,ngobese,f,19470818
rec-746-org,afr,djidade,,f,19650502
rec-747-org,afr,wanniya,nieuwenhuizen,f,
rec-748-org,afr,iskinder,seyfferdt,m,20010219
rec-749-org,afr,kinfe,demeksa,,19720428
rec-750-org,afr,kedimukofo,loveland,,
rec-751-org,afr,nganga,omony,f,19710914
rec-752-org,afr,nazi,chepyegon,f,
rec-753-org,afr,abaronye,connell,f,19630731
rec-754-org,afr,veltry,adeola,,19540312
rec-755-org,afr,badrani,wolfferum,m,19750812
rec-756-org,afr,rufaro,araya,f,19530120
rec-757-org,afr,umaru,dhlamini,,20010502
rec-758-org,afr,kumbufu,watney,,19630411
rec-759-org,afr,idder,iiiamupu,m,19790309
rec-760-org,afr,kagai,mwape,f,
rec-761-org,afr,bilali,hachilensa,f,19970427
rec-762-org,afr,bikita,stigant,f,19911001
rec-763-org,afr,chazmin,rodkin,f,19880831
rec-764-org,afr,hamidou,tuohy,f,20011009
rec-765-org,afr,thiongo,rogiers,f,19951219
rec-766-org,afr,amenyo,kiprono,f,19820216
rec-767-org,afr,sypax,,f,19600202
rec-768-org,afr,oluwa,chilala,f,19730803
rec-769-org,afr,kgosi,morrison,f,19911104
rec-770-org,afr,issa,koinange,m,19960411
rec-771-org,afr,oringo,,,19530924
rec-772-org,afr,obax,emedolu,f,19880113
rec-773-org,afr,eskinder,pitcher,f,19930617
rec-774-org,afr,mukami,pinard,f,
rec-775-org,afr,hekanefer,kipruto,,19990307
rec-776-org,afr,jumar,stupple,,19570420
rec-777-org,afr,jamala,sosan,m,19830316
rec-778-org,afr,hamisi,jacobs,f,19490325
rec-779-org,afr,ibada,mechau,f,19780707
rec-780-org,afr,ashantae,gikonyo,f,19420908
rec-781-org,afr,kufere,mikael,f,19690703
rec-782-org,afr,osayande,lemley,f,19971223
rec-783-org,afr,osahar,maritz,f,19931215
rec-784-org,afr,,anifowoshe,f,19760220
rec-785-org,afr,delaeden,bwalya,f,19891202
rec-786-org,afr,odumeguru,doernbrack,,
rec-787-org,afr,doto,igboun,,19880323
rec-788-org,afr,oghenekev,donde,f,19550413
rec-789-org,afr,liwaza,pogenpool,,19990429
rec-790-org,afr,eskinder,mulyango,f,19460928
rec-791-org,afr,remi,shore,,19671222
rec-792-org,afr,demessie,wolmarans,f,19641204
rec-793-org,afr,kagiso,syakabeya,f,19420725
rec-794-org,afr,nusurika,dosumu,f,
rec-795-org,afr,mbaruku,ndili,,19491017
rec-796-org,afr,bongani,king,f,19490201
rec-797-org,afr,thandiwe,kakungulu,f,20021104
rec-798-org,afr,omorenoni,lourens,f,19780523
rec-799-org,afr,chikezie,kourie,f,19410723
rec-800-org,afr,jdira,obot,f,19630201
rec-801-org,afr,kwaboi,nawale,f,19970525
rec-802-org,afr,omorose,haroyu,f,19731122
rec-803-org,afr,kedjo,rudeker,m,19750130
rec-804-org,afr,ogechukwukama,karai,f,19400930
rec-805-org,afr,njau,konga,f,
rec-806-org,afr,ilori,musopole,f,19650531
rec-807-org,afr,tale,maingi,f,19421119
rec-808-org,afr,yaoda,anyaoku,f,20001127
rec-809-org,afr,amghar,rex,,19730923
rec-810-org,afr,chimela,muite,,19761021
rec-811-org,afr,nkiru,mukombwe,,19880926
rec-812-org,afr,raawiya,kipkemei,,
rec-813-org,afr,mwalimu,mungwa,f,20000703
rec-814-org,afr,motlatsi,mwatela,f,19951214
rec-815-org,afr,sybrell,longwe,,19441228
rec-816-org,afr,enomwoyi,anenih,f,19981225
rec-817-org,afr,jdira,duminy,f,20020803
rec-818-org,afr,sissay,,f,19971115
rec-819-org,afr,nnenia,ahman,f,19870208
rec-820-org,afr,amalei,kechere,f,19971116
rec-821-org,afr,dilibe,otuwe,f,19760322
rec-822-org,afr,amatetso,govender,f,19550811
rec-823-org,afr,gethii,tarfa,f,19420823
rec-824-org,afr,ayfa,sjoberg,f,19540717
rec-825-org,afr,yami,amadiume,f,19901225
rec-826-org,afr,taalib,moody,,19950627
rec-827-org,afr,mtume,gana,f,19440813
rec-828-org,afr,oluwayemisi,lemley,f,19610828
rec-829-org,afr,aluoch,chigamba,f,19630528
rec-830-org,afr,denell,kuipers,,19900802
rec-831-org,afr,dikeledi,kipngetich,f,19640408
rec-832-org,afr,siyani,muazu,f,19740113
rec-833-org,afr,chimaijem,lusher,f,19950326
rec-834-org,afr,itoro,okardi,,19410503
rec-835-org,afr,sundai,schmitt,,19510821
rec-836-org,afr,ihechukwu,ramaphosa,,19670227
rec-837-org,afr,zoputan,canniford,f,19951016
rec-838-org,afr,hamidou,lessonet,f,
rec-839-org,afr,audi,kukkuk,m,19470731
rec-840-org,afr,aboud,ledwaba,f,
rec-841-org,afr,cherline,ameh,f,19700803
rec-842-org,afr,kaneesha,adu,f,19901226
rec-843-org,afr,dlon,kanes,f,19660716
rec-844-org,afr,une,nabagesera,m,19560115
rec-845-org,afr,rashon,kawuki,,19941003
rec-846-org,afr,odumeguru,rheeder,f,19980922
rec-847-org,afr,mkamba,tana,f,19710913
rec-848-org,afr,hurani,okpala,f,
rec-849-org,afr,tsega,leek,f,19540520
rec-850-org,afr,funanya,veron,,19731226
rec-851-org,afr,amauchech,esehagu,f,19501116
rec-852-org,afr,shami,chatsika,,19720621
rec-853-org,afr,kesia,kiliku,f,19800411
rec-854-org,afr,seblewen,shindano,f,19500801
rec-855-org,afr,feremusu,,f,19630818
rec-856-org,afr,chikosi,shinganga,f,19771121
rec-857-org,afr,nwokike,uwatse,f,
rec-858-org,afr,anan,erogbogbo,f,19921121
rec-859-org,afr,khalifa,goma,,19921004
rec-860-org,afr,souroumigan,bifwoli,f,19560103
rec-861-org,afr,goitsemed,chipili,f,19651028
rec-862-org,afr,yatuta,maughan,f,19850821
rec-863-org,afr,tobenna,forsyth,m,19860924
rec-864-org,afr,rayray,futter,f,19500613
rec-865-org,afr,bloke,morgenrood,f,19680329
rec-866-org,afr,matope,onyeali,,19920808
rec-867-org,afr,imani,mayuka,f,19590320
rec-868-org,afr,mutiri,chilekwa,f,19981208
rec-869-org,afr,wasswa,kabukuru,f,
rec-870-org,afr,aitarel,onyekachi,m,19990407
rec-871-org,afr,ramat,mabiletsa,f,
rec-872-org,afr,kipendo,munganga,f,19440204
rec-873-org,afr,adjoa,hailstones,f,19411122
rec-874-org,afr,kifimbo,amali,f,19750626
rec-875-org,afr,chiemezie,smart,f,19750913
rec-876-org,afr,oumee,demeksa,f,19640322
rec-877-org,afr,biftu,tugwane,f,19940504
rec-878-org,afr,sriyani,combe,f,19591209
rec-879-org,afr,enwelumok,okaru,f,19911104
rec-880-org,afr,ahmadou,westlake,m,19831211
rec-881-org,afr,simba,semmens,f,19430411
rec-882-org,afr,ayub,newuche,f,19830501
rec-883-org,afr,mpenzi,adekunle,f,19790405
rec-884-org,afr,babatu,murray,f,20000915
rec-885-org,afr,obiako,white,f,19581123
rec-886-org,afr,chikezie,,f,19530627
rec-887-org,afr,kennasha,kahiu,,19451227
rec-888-org,afr,,makacha,f,19670606
rec-889-org,afr,kuumba,fergessa,f,19510514
rec-890-org,afr,ashanti,mortleman,f,19590602
rec-891-org,afr,nuaha,arokoyo,,19841121
rec-892-org,afr,messina,kefas,f,19961109
rec-893-org,afr,zwina,imam,f,20000210
rec-894-org,afr,yenge,rees,f,19400702
rec-895-org,afr,urzig,sauer,f,19450218
rec-896-org,afr,panyin,msomi,f,19941227
rec-897-org,afr,adjoa,everson,m,19881023
rec-898-org,afr,,hankanga,f,19920824
rec-899-org,afr,mutua,subramoney,,19631203
rec-900-org,afr,karume,grib,f,20020620
rec-901-org,afr,imomotimi,legesi,,19730807
rec-902-org,afr,hadhi,ehrke,f,19551220
rec-903-org,afr,iregi,agenbag,f,19720814
rec-904-org,afr,lolovivi,simuunza,f,20010309
rec-905-org,afr,alheib,obuh,m,19860521
rec-906-org,afr,meti,howard,,19400915
rec-907-org,afr,adergazoz,ulaya,m,20020422
rec-908-org,afr,ifeoma,ongwen,f,19780317
rec-909-org,afr,tatenda,lingenfelder,f,19691120
rec-910-org,afr,fasilidas,nguni,,19550609
rec-911-org,afr,mubaadar,pook,f,19820328
rec-912-org,afr,mwanga,scheidat,f,19690506
rec-913-org,afr,kenechukwu,msekwa,m,19730211
rec-914-org,afr,dydia,mergia,,19480430
rec-915-org,afr,ashanta,greifenstein,f,19470531
rec-916-org,afr,asabi,nobanda,f,20000215
rec-917-org,afr,nyachae,tanfield,f,19560117
rec-918-org,afr,kalif,rhodes,m,19810911
rec-919-org,afr,chidinma,mulikita,m,19560113
rec-920-org,afr,tekiyah,kwambai,f,19510423
rec-921-org,afr,siyasa,cain,m,
rec-922-org,afr,kenyetta,kassam,,19420103
rec-923-org,afr,ziwa,jesani,f,19440519
rec-924-org,afr,keyah,chanda,m,19760712
rec-925-org,afr,songoro,feghabo,m,19941106
rec-926-org,afr,juza,menzies,f,19791113
rec-927-org,afr,naiser,magande,m,19701223
rec-928-org,afr,olushegun,baysa,f,19770407
rec-929-org,afr,wambui,menza,f,
rec-930-org,afr,aho,zak,f,19650107
rec-931-org,afr,tawfiki,major,,19810814
rec-932-org,afr,tasheik,keane,,19980804
rec-933-org,afr,almaz,baderoen,,19690227
rec-934-org,afr,gyamfua,obatola,m,19540624
rec-935-org,afr,sherise,rex,f,20010502
rec-936-org,afr,ur,kanchela,f,
rec-937-org,afr,adefunmik,lemma,m,19940615
rec-938-org,afr,mtaalamu,ofori,,19790624
rec-939-org,afr,ibrahima,bagatui,,19611021
rec-940-org,afr,adio,wiggett,,19791123
rec-941-org,afr,gainde,combe,m,19540315
rec-942-org,afr,nanyamka,tainton,m,19920428
rec-943-org,afr,wondoni,nambota,m,19730802
rec-944-org,afr,kisasi,,m,19700918
rec-945-org,afr,ridha,umar,,19870108
rec-946-org,afr,akpofure,adere,f,19450108
rec-947-org,afr,sigqibo,debroise,f,19480312
rec-948-org,afr,iccaam,nonde,m,19880303
rec-949-org,afr,ebelegbul,reynders,f,19401110
rec-950-org,afr,ozuluonye,umelo,,19931213
rec-951-org,afr,kumbufu,matui,f,19790624
rec-952-org,afr,,mansfield,,19781004
rec-953-org,afr,shawndah,nzenze,f,19870802
rec-954-org,afr,nkedama,mwembeshi,f,19860502
rec-955-org,afr,kibasila,greeff,f,19711002
rec-956-org,afr,gahiji,shinde,f,19640807
rec-957-org,afr,rakiboum,nworah,f,19950528
rec-958-org,afr,saalinge,terblans,,19830911
rec-959-org,afr,lutalo,rwamirama,f,19460821
rec-960-org,afr,bejide,oljira,f,19660222
rec-961-org,afr,waitherer,simmons,m,19820106
rec-962-org,afr,domevlo,muchimba,,19870528
rec-963-org,afr,jayde,dickason,f,19461011
rec-964-org,afr,ingrette,style,m,20010511
rec-965-org,afr,ameqran,tesseyman,f,19781016
rec-966-org,afr,admassu,mphatso,m,19980821
rec-967-org,afr,mazer,tungate,f,19430716
rec-968-org,afr,abdikarim,feleke,f,19590628
rec-969-org,afr,idihi,abugan,f,19740219
rec-970-org,afr,suhuba,mulder,m,19680605
rec-971-org,afr,liben,pillinger,,19481222
rec-972-org,afr,ulani,kamande,m,19640823
rec-973-org,afr,oafe,malachy,,
rec-974-org,afr,khouana,schaller,f,19991227
rec-975-org,afr,nourbese,koni,,19690930
rec-976-org,afr,nwakaego,ibenegbu,f,19591224
rec-977-org,afr,roshaun,sibeko,,19820213
rec-978-org,afr,fella,garo,m,19521016
rec-979-org,afr,amazu,prynn,,19860823
rec-980-org,afr,chinuaekp,maxwell,m,19571002
rec-981-org,afr,banjoko,namanda,f,19911013
rec-982-org,afr,ibeawuchi,lone,f,19830921
rec-983-org,afr,nqabeni,duplessis,,
rec-984-org,afr,uzima,vissen,f,19850412
rec-985-org,afr,tamemt,chabala,m,19870807
rec-986-org,afr,yamusu,aluka,f,19530822
rec-987-org,afr,diop,holland,f,19661130
rec-988-org,afr,zalika,korir,f,19611002
rec-989-org,afr,neemaka,ridgard,f,19521010
rec-990-org,afr,mwema,ezinwa,,19880722
rec-991-org,afr,metsing,muite,,19550210
rec-992-org,afr,wambui,chipampe,m,19990826
rec-993-org,afr,uloma,white,f,19470615
rec-994-org,afr,tameeka,afework,f,19991121
rec-995-org,afr,eniola,mhango,f,19430730
rec-996-org,afr,azulay,surry,f,19560319
rec-997-org,afr,zerwal,abuchi,,19440415
rec-998-org,afr,maua,mwango,f,19471222
rec-999-org,afr,tafrara,swailes,f,19970515
rec-1000-org,afr,kwesida,meyntinghs,f,19671110
rec-1001-org,afr,desta,mangobe,m,19530128
rec-1002-org,afr,takondwa,tshipala,f,19531127
rec-1003-org,afr,oafe,sobukwe,f,19411111
rec-1004-org,afr,obianuju,hastie,f,19720826
rec-1005-org,afr,alhaadi,rebelo,m,19911210
rec-1006-org,afr,jerommeke,rennie,m,19910709
rec-1007-org,afr,meyye,harris,f,19530407
rec-1008-org,afr,makena,dafonseca,m,19671018
rec-1009-org,afr,azuka,onyeawuna,f,19441001
rec-1010-org,afr,ekejiuba,utura,,19420824
rec-1011-org,afr,akins,forrester,,19701019
rec-1012-org,afr,chaerline,diemel,,19480608
rec-1013-org,afr,aza,alahbi,f,19420625
rec-1014-org,afr,alemayehu,mattushek,f,19531116
rec-1015-org,afr,olainde,tinker,f,19671217
rec-1016-org,afr,sekai,pitt,f,19500610
rec-1017-org,afr,gahiji,griesel,f,19990307
rec-1018-org,afr,sulubu,shakalongo,,19520226
rec-1019-org,afr,tarajika,pitt,m,19651006
rec-1020-org,afr,zakiya,kamwana,f,19871207
rec-1021-org,afr,sowande,riddell,f,20020922
rec-1022-org,afr,mawunyaga,alango,f,
rec-1023-org,afr,muthemba,ondoa,f,19730509
rec-1024-org,afr,kitoko,seager,,19401201
rec-1025-org,afr,akatelaji,ajayi,m,20011109
rec-1026-org,afr,chotsani,chikwelu,,19650912
rec-1027-org,afr,mwanakwel,tutuola,,19491022
rec-1028-org,afr,paka,ofosu,f,19850307
rec-1029-org,afr,ezana,atede,f,19971015
rec-1030-org,afr,kgosi,magubane,m,
rec-1031-org,afr,modibo,thiart,f,19550330
rec-1032-org,afr,catava,olwenyi,,19960513
rec-1033-org,afr,soja,presha,,19941216
rec-1034-org,afr,leishah,senfuma,f,19741106
rec-1035-org,afr,abena,dunn,f,19960316
rec-1036-org,afr,makda,cadle,f,19870717
rec-1037-org,afr,shaabani,odhieng,,19670714
rec-1038-org,afr,komboa,dennis,,19860605
rec-1039-org,afr,dube,milliken,,19570929
rec-1040-org,afr,ogechukwukama,sharma,f,
rec-1041-org,afr,yahimba,wamulume,f,19720723
rec-1042-org,afr,kedimu,afakirya,f,19500817
rec-1043-org,afr,mtundu,mynhaardt,,19480915
rec-1044-org,afr,hatari,kabuye,f,19840213
rec-1045-org,afr,rajabu,ngini,f,20000104
rec-1046-org,afr,jali,,f,19770623
rec-1047-org,afr,bamidele,niger,m,19630809
rec-1048-org,afr,ushenda,mungomba,,19410921
rec-1049-org,afr,nomasonto,chigunta,f,19700910
rec-1050-org,afr,nontobeko,kogo,f,19500308
rec-1051-org,afr,shakarah,gicharu,f,19700809
rec-1052-org,afr,hondo,seeger,,19571124
rec-1053-org,afr,kulleni,mudodoli,,19870628
rec-1054-org,afr,chuguel,simukwela,f,
rec-1055-org,afr,mbaruku,donoghue,,19600605
rec-1056-org,afr,mwana,shikuku,m,
rec-1057-org,afr,taifa,siatontola,f,
rec-1058-org,afr,kwesida,baillie,f,19680816
rec-1059-org,afr,mkweli,sugut,f,19810601
rec-1060-org,afr,sumaiyya,esuene,f,19680531
rec-1061-org,afr,mpingo,luse,,19410621
rec-1062-org,afr,ejiroghene,lund,f,19540504
rec-1063-org,afr,chaki,kamwala,f,19770508
rec-1064-org,afr,ekugbe,chepchirchir,f,19510630
rec-1065-org,afr,manae,sebaggala,,19891016
rec-1066-org,afr,tulinagwe,kachela,m,19620507
rec-1067-org,afr,irungu,arunga,,19631112
rec-1068-org,afr,kimah,mulubwa,,19950906
rec-1069-org,afr,lavaun,munemo,f,19450607
rec-1070-org,afr,alemnesh,saitot,f,
rec-1071-org,afr,kidhi,habib,m,19640716
rec-1072-org,afr,dinizulu,moiben,f,19730823
rec-1073-org,afr,omondi,shabangu,f,19450104
rec-1074-org,afr,angolwisye,lasbrey,f,19700503
rec-1075-org,afr,mehani,onama,,19800327
rec-1076-org,afr,antar,latifu,f,19601114
rec-1077-org,afr,kihiga,mweresa,,
rec-1078-org,afr,ayni,alabaster,f,19730109
rec-1079-org,afr,amandani,nieketien,f,19940706
rec-1080-org,afr,akawel,hiles,f,19430927
rec-1081-org,afr,chausiku,leuenhoff,f,19441116
rec-1082-org,afr,nkruma,hachimwaya,f,19741110
rec-1083-org,afr,meddur,hakantu,m,19421019
rec-1084-org,afr,,tredoux,f,
rec-1085-org,afr,faruki,ojwang,,19630727
rec-1086-org,afr,hemmu,barro,f,
rec-1087-org,afr,matumaini,chiwele,f,19420906
rec-1088-org,afr,erinmwind,makwiza,f,19631224
rec-1089-org,afr,mxali,morel,f,19440329
rec-1090-org,afr,bonolo,strathearn,f,19920120
rec-1091-org,afr,ofoedu,habasonda,f,19691109
rec-1092-org,afr,hecawanda,butako,m,19910620
rec-1093-org,afr,ayize,chishiba,f,19890520
rec-1094-org,afr,brahim,moopeloa,f,19710702
rec-1095-org,afr,meria,angira,f,19460624
rec-1096-org,afr,hadhi,sibanda,f,20010118
rec-1097-org,afr,kneshia,maas,m,19950722
rec-1098-org,afr,nonduddum,ekwensi,f,19481016
rec-1099-org,afr,khalipa,hasse,m,
rec-1100-org,afr,doe,whittle,f,19800623
rec-1101-org,afr,namdi,senyonjo,,19880121
rec-1102-org,afr,chimane,wanjala,f,20010813
