rec_id,culture,given_name,surname,date_of_birth,phone_number,national_identifier,medical_record_number,sex
rec-351-org,uga,linda,byiringiro,,782145393,10296665,KMC-216960,f
rec-352-org,uga,philbert,jeni,,772164572,64836011,KUL-984672,m
rec-353-org,uga,dorothy,rudoviko,19120621,772340803,49333067,KSD-228125,f
rec-354-org,uga,jamali,abassi,19240401,772773236,57336476,KSD-228544,f
rec-355-org,uga,benjamin,washibi,19330621,782482678,66984634,MBA-995170,
rec-356-org,uga,marthias,nturamutuzo,19820324,712836967,58518012,NSU-724343,m
rec-357-org,uga,priscilah,nakajwiga,19690825,752782951,25499550,KLH-669399,f
rec-358-org,uga,asumaani,namulwa,19240417,782830185,12283501,KLH-626299,f
rec-359-org,uga,jamilah,idha,19111212,712896389,75776496,NSU-618157,f
rec-360-org,uga,saviour,ecweru,19590327,772810349,41034397,KMC-297042,f
rec-361-org,uga,julia,alezoyo,,782088121,14677573,RUK-158466,
rec-362-org,uga,ambrose,bua,19260619,782173139,91094700,KMC-755358,f
rec-363-org,uga,iris,nyakato,19081011,772167261,18697960,KSG-211498,f
rec-364-org,uga,zindonda,nuwomuhwezi,19551103,782425984,97588956,MBA-655246,f
rec-365-org,uga,berita,muyonjo,19091117,712513799,73841184,KUL-884583,f
rec-366-org,uga,love,nasimiju,19220503,772768717,92175678,KUB-395414,f
rec-367-org,uga,eunith,awullelian,19830130,772841139,98466421,KLH-452159,f
rec-368-org,uga,blender,namugire,19321122,774646070,65674275,KMC-771466,m
rec-369-org,uga,anasthesia,naila,19111016,752392058,19326325,MBA-866071,f
rec-370-org,uga,restious,orik,19250107,782211170,50577367,KMC-376450,f
rec-371-org,uga,mariam,koikoi,19220904,752377170,97919647,KMC-581867,f
rec-372-org,uga,thomas,kyosimiire,19821222,782150740,73946484,NSU-432143,
rec-373-org,uga,benjamin,owamaani,19271110,712286935,90176473,KSG-333373,
rec-374-org,uga,pia,raymond,19471111,772436883,61634392,KSD-556836,f
rec-375-org,uga,ruhangarinda,acheptoris,19040825,782427598,29510993,MBA-137821,f
rec-376-org,uga,clint,games,,772854470,57285189,KMC-785193,m
rec-377-org,uga,samalie,nkwanga,19451018,712692995,82164070,KMC-452983,f
rec-378-org,uga,alicia,mpeera,19770120,712202303,77013255,KUL-127694,
rec-379-org,uga,speria,namagembe,19600916,782401864,85363252,RUK-328093,f
rec-380-org,uga,joshua,kadijah,19870227,774526159,83620812,KSD-297383,
rec-381-org,uga,gift,irera,,772920340,72635594,KSG-546387,m
rec-382-org,uga,setabi,kusasiira,19240224,782483410,82174450,MBA-910072,m
rec-383-org,uga,muhwezi,okwonga,19190908,752780755,32180821,RUK-383351,m
rec-384-org,uga,edward,amati,19991222,,71644041,KUB-348594,m
rec-385-org,uga,afuwa,ndibairawa,19130101,712167242,47498014,RUK-275691,f
rec-386-org,uga,daphine,eriman,19801029,752096449,60033827,RUK-630938,f
rec-387-org,uga,,nakaleebu,19120109,774249882,61728533,FPL-333897,f
rec-388-org,uga,mugaba,ochero,19810520,774213762,61042468,FPL-652907,m
rec-389-org,uga,benjamin,rubanda,19640711,712591059,66818183,KLH-682565,
rec-390-org,uga,jemima,ronny,19600205,782464646,38511421,NSU-847761,f
rec-391-org,uga,bridget,ducu,19260216,752327856,80604607,KMC-821005,f
rec-392-org,uga,lachlan,nsaba,,774429707,37270164,KMC-150271,
rec-393-org,uga,ndabirola,tweyongyere,19160719,,25425326,KSG-729767,f
rec-394-org,uga,bingi,anifa,,752401794,13293967,KMC-483880,m
rec-395-org,uga,mangdalene,kyeyune,19000516,774184734,59778680,RUK-366220,f
rec-396-org,uga,eunith,naka,,782128363,37073993,MPK-675869,f
rec-397-org,uga,rohan,kenjubu,,772756713,87770413,KMC-608984,
rec-398-org,uga,hope,turyagyenda,19220201,712440505,10404419,MBA-620046,f
rec-399-org,uga,merab,barinabo,19460122,772575488,56695556,RUK-838136,m
rec-400-org,uga,jnae,hamani,19471223,774069298,81270091,NSU-719785,f
rec-401-org,uga,daniel,nomugisha,19140727,772251642,85858135,RUK-862898,
rec-402-org,uga,benjamin,mugabi,19730828,,99001439,NSU-926585,
rec-403-org,uga,tia,waabi,19790619,782729178,88152841,RUK-611619,
rec-404-org,uga,kemigabo,kanuhira,19881026,774120545,21615839,KUL-233259,f
rec-405-org,uga,penina,kibirige,19320201,782730766,49804738,MBA-345650,f
rec-406-org,uga,timothy,sisi,19620503,774927122,32120209,KLH-567256,
rec-407-org,uga,azaria,nataliya,19001213,712802890,43860391,KSG-629851,f
rec-408-org,uga,,icidi,19171028,752505190,29171457,KMC-636205,f
rec-409-org,uga,flavia,nyakuru,19781207,752651420,77060592,KSD-469068,f
rec-410-org,uga,annes,segane,19391020,772209897,28164136,RUK-451395,f
rec-411-org,uga,nice,tebugulwa,19521211,782562870,63830074,KUL-573978,f
rec-412-org,uga,naturinda,adrama,19540701,,10589963,NSU-912955,f
rec-413-org,uga,mildred,kembaga,19320421,772688400,90684294,MBA-843167,f
rec-414-org,uga,semmy,kedi,19950202,782322232,33596012,FPL-759040,f
rec-415-org,uga,kaifa,etan,19400916,752050804,20615060,KUB-137654,f
rec-416-org,uga,lovemary,ogale,19480714,782345775,34992771,KSG-805652,f
rec-417-org,uga,evaline,migisa,19240219,752559442,33786832,KLH-751378,f
rec-418-org,uga,topista,ayakaka,19830717,772239197,19696531,RUK-724109,f
rec-419-org,uga,sabina,okiria,19191231,,93056330,MBA-570967,f
rec-420-org,uga,petua,moris,19510923,,58427565,MPK-570856,f
rec-421-org,uga,dinna,kesime,19900928,752123843,44733641,KSG-882889,f
rec-422-org,uga,norah,mudud,19121012,712736723,26188813,KSG-699002,f
rec-423-org,uga,shakira,dusabe,19000831,782886512,88261068,RUK-739325,
rec-424-org,uga,kezia,mubezi,19530628,774502487,68019636,FPL-773181,f
rec-425-org,uga,kabyanga,wanjila,19380207,712624857,77208808,KMC-515739,f
rec-426-org,uga,behangana,kibashemeze,19731019,712122223,59643202,MPK-105081,f
rec-427-org,uga,lili,acola,19070720,782542816,27591587,RUK-139050,f
rec-428-org,uga,leopold,waitum,19200609,774959559,19733211,KUB-833622,f
rec-429-org,uga,gentrida,mukwana,19710425,752239807,67499943,RUK-857957,f
rec-430-org,uga,celline,nyirarugo,19250723,772155331,10372827,KUL-659615,f
rec-431-org,uga,ivan,acheptoris,19910504,774832180,83134795,KUB-893107,m
rec-432-org,uga,mugweri,mulindwa,19380106,774995119,82754059,KUB-806349,m
rec-433-org,uga,comfort,alungatii,19370629,774733575,19527980,NSU-430470,m
rec-434-org,uga,gatrude,anjelo,19180702,782905801,36087582,MBA-238996,f
rec-435-org,uga,bahenuka,kalungu,19360512,782724695,15520540,KUB-525004,f
rec-436-org,uga,mariam,edinansi,19630928,712898696,80093531,KMC-533027,f
rec-437-org,uga,noah,nitumusima,19020903,752820275,78067308,RUK-106846,
rec-438-org,uga,harry,,19800713,712714553,50895522,RUK-611022,
rec-439-org,uga,yona,anjelo,19981205,752757700,96456613,KUB-416828,f
rec-440-org,uga,chance,odora,19471209,712818562,82662175,KUB-840345,f
rec-441-org,uga,leomera,narisensio,19111231,,51561100,KUL-871736,f
rec-442-org,uga,kyle,itikolit,19941019,752992632,17359584,KSG-233702,
rec-443-org,uga,matia,bakoo,19790907,772970029,18583669,KMC-743910,f
rec-444-org,uga,charlotte,nankanja,19611022,,12597770,KLH-236690,
rec-445-org,uga,micah,deusdedit,19330501,782563902,49498871,RUK-533088,
rec-446-org,uga,kiiza,tabingwa,19640208,772878506,42375249,KSD-876164,f
rec-447-org,uga,daniel,katalemwa,19010907,752993759,68656283,MBA-724673,
rec-448-org,uga,kade,robatti,19860125,752489498,71148826,NSU-943094,
rec-449-org,uga,rebecca,nakidde,19690225,772157919,87307254,MPK-171652,f
rec-450-org,uga,nikuze,angala,19320724,782381198,11247051,RUK-727409,m
rec-451-org,uga,priscilla,omati,19760419,774969181,90866447,KSG-280501,f
rec-452-org,uga,john,nankanja,19390601,712449826,78212852,KSG-226802,m
rec-453-org,uga,eria,birige,19360318,774960472,75649041,KSG-281511,f
rec-454-org,uga,patrick,yoram,19370722,772808342,53984886,KUL-206103,
rec-455-org,uga,zulaika,malisi,19130125,774380582,41804731,FPL-536280,f
rec-456-org,uga,jilda,pauson,19750525,772375960,96409117,NSU-936794,f
rec-457-org,uga,michael,chepsikor,19020225,774728945,78147142,RUK-448132,
rec-458-org,uga,conny,ewatu,,782823278,68573307,KLH-551091,m
rec-459-org,uga,rovina,isanga,19250109,774416549,32796534,MBA-265347,f
rec-460-org,uga,thomas,apuun,19070911,712644312,95877315,RUK-889743,
rec-461-org,uga,rebbeca,ninyikiriza,19370530,782332129,88199771,KMC-988971,f
rec-462-org,uga,sheilla,zakaria,19760728,712599126,46343900,KMC-953872,f
rec-463-org,uga,shanitah,mwambu,19210507,774147251,24955981,KLH-528493,f
rec-464-org,uga,tyler,aliti,19770508,752833662,78220023,RUK-889015,
rec-465-org,uga,mackenzie,atama,19830617,712411709,21582160,KSD-990743,
rec-466-org,uga,dan,atwebembeire,,782735506,18346717,KSG-921883,m
rec-467-org,uga,levi,amali,19350829,712107231,88609434,KMC-308172,m
rec-468-org,uga,pruedence,kellen,19741020,774425736,91183384,NSU-264113,f
rec-469-org,uga,akankwasa,aboth,19780326,772064588,50294966,KSG-801295,f
rec-470-org,uga,cameron,namujogo,,772275081,50904617,FPL-192626,
rec-471-org,uga,penilope,wamusango,19281005,774438312,86354879,RUK-435729,f
rec-472-org,uga,kylee,abitegeka,19110201,712713231,67708594,KSD-970929,
rec-473-org,uga,patrick,ecir,,712440623,39769883,KSD-747933,
rec-474-org,uga,evas,lugolobi,19450719,712013280,76171272,KSG-157764,f
rec-475-org,uga,perry,banshekura,19090522,772726495,36570366,MPK-361042,f
rec-476-org,uga,baptist,adinga,19380528,774168739,77265484,KLH-885248,m
rec-477-org,uga,kyampaire,mbaba,19570711,,55334819,RUK-292978,f
rec-478-org,uga,shilla,alimpa,19020803,712620553,89237406,KUL-694177,f
rec-479-org,uga,vastina,,19531114,712827712,90255143,MPK-690458,f
rec-480-org,uga,palma,osaale,19251214,712529474,84143663,KUL-329207,f
rec-481-org,uga,hadijja,budone,19241221,752503332,28606185,KLH-206114,f
rec-482-org,uga,salivan,nuwagaba,19211213,782432481,42346463,RUK-416609,m
rec-483-org,uga,dorothy,atuyambe,19670127,752960912,10040124,NSU-257483,f
rec-484-org,uga,berrie,budone,,772817822,37693546,RUK-406148,f
rec-485-org,uga,agella,turyahumura,19191019,774343760,74641784,KUL-177946,f
rec-486-org,uga,aisha,nalunzi,19140919,774778553,50583597,KUL-231621,f
rec-487-org,uga,franka,okidi,19090624,782121780,10004532,KUL-948991,f
rec-488-org,uga,tina,byabashija,19550929,772911467,39608200,KUB-487680,f
rec-489-org,uga,tukamuhabwa,derrick,19700907,782659976,91379233,KUB-530838,f
rec-490-org,uga,caitlin,namaara,19780215,772559037,80220202,KMC-805014,
rec-491-org,uga,atwine,genza,19731114,,73845092,KSG-501327,f
rec-492-org,uga,carla,orikiriza,19970425,752216874,89829115,FPL-853666,
rec-493-org,uga,arthue,damaseni,19970606,782994856,32069538,MPK-991447,m
rec-494-org,uga,zachary,protazia,19120914,752934908,65343721,KLH-587234,m
rec-495-org,uga,nabukeera,nasimiju,19481210,774155930,33597292,NSU-589171,f
rec-496-org,uga,dominic,,19110216,752070730,55719469,MPK-884064,f
rec-497-org,uga,mereniya,mbonanibukya,19340603,772246455,84745477,KSD-615795,f
rec-498-org,uga,cleophas,ourum,19490315,774152025,94695885,RUK-352602,f
rec-499-org,uga,corine,mudusu,19230128,712992760,62585290,RUK-987703,f
rec-500-org,uga,kabonesa,ssegawa,19520927,772985460,97531508,KSD-881077,f
rec-501-org,uga,evarist,nakalembe,19610725,782255263,29656019,MBA-662085,f
rec-502-org,uga,olive,aateng,19990509,752123866,22039094,KUB-801834,f
rec-503-org,uga,ele,byemigisha,19270903,752015642,18956080,RUK-599651,f
rec-504-org,uga,rwomushana,ekwang,19820105,,48976835,KSD-770931,f
rec-505-org,uga,fiona,twesigoma,19620602,752558179,38994755,KSD-539271,f
rec-506-org,uga,nora,naigino,19270601,752087088,16147713,KSG-660453,f
rec-507-org,uga,pallene,dralou,19730912,774165499,28431761,FPL-257060,f
rec-508-org,uga,yosia,zanika,19640614,772645292,21955282,FPL-362951,f
rec-509-org,uga,niyonzima,nansirumbi,19070512,782712757,67724528,MBA-786392,f
rec-510-org,uga,kaitlyn,komulutalo,19150110,752890496,23435364,KUL-397927,
rec-511-org,uga,berita,lugendo,19850219,,59397766,NSU-862655,f
rec-512-org,uga,faustine,mutawulu,19841004,774855197,75008073,FPL-771845,f
rec-513-org,uga,pison,bagwiza,19960428,752316850,73523604,MPK-957203,f
rec-514-org,uga,mark,nayebare,19790217,,34742543,KLH-209873,
rec-515-org,uga,vastina,butibwita,19470825,752025226,83998422,KMC-378282,f
rec-516-org,uga,jackie,nakudo,19880711,772495327,57589564,MPK-451671,f
rec-517-org,uga,ashleigh,khamiri,19611230,752654626,35324036,RUK-405775,
rec-518-org,uga,eresi,nampa,19540919,774122443,32727799,RUK-635364,f
rec-519-org,uga,mariam,kanyago,19811127,774476060,42816904,MBA-223886,f
rec-520-org,uga,yusto,ssebandi,19050628,782812767,54249928,KUL-204135,f
rec-521-org,uga,seith,bukombi,19250119,772853629,45783329,KMC-313990,m
rec-522-org,uga,marolyne,ademun,19480624,752841205,82159019,KUL-799973,f
rec-523-org,uga,frasica,aturo,19571008,774829838,41480444,FPL-985557,f
rec-524-org,uga,lewis,mukite,19730403,774945629,79602260,MPK-655220,
rec-525-org,uga,nsabimana,nabadda,19660314,752446758,99833191,MBA-837414,f
rec-526-org,uga,blandina,twine,19061106,712163662,55596535,KUL-164554,f
rec-527-org,uga,nicholas,tukasingula,19380129,782304533,89327555,KUB-949161,
rec-528-org,uga,nancy,kamakume,19160417,712143152,76111116,KSG-899541,f
rec-529-org,uga,amber,nyamuhunge,19390531,772974022,44888141,FPL-326441,
rec-530-org,uga,victoria,lidvina,,782884392,79112247,FPL-418222,f
rec-531-org,uga,betty,tadriboyo,19820604,774510701,40387068,FPL-860278,f
rec-532-org,uga,lillian,emmuel,19790106,782993677,34791649,FPL-539663,f
rec-533-org,uga,riley,ohomuhangi,,772431631,41262711,KSG-813066,
rec-534-org,uga,budesta,,19000122,782348561,59102679,RUK-911536,f
rec-535-org,uga,sharifah,naigino,19280202,772325992,42562158,RUK-800406,f
rec-536-org,uga,natumanya,kemiyondo,19710619,782784703,54146658,RUK-573611,f
rec-537-org,uga,raymond,babra,19300202,772248776,58093452,KLH-647926,m
rec-538-org,uga,salima,runyatsi,19010104,772207450,17899183,NSU-854080,f
rec-539-org,uga,majid,jeneth,19370311,774014557,46042440,KUL-212449,f
rec-540-org,uga,gorret,kabahweza,19501001,772678661,67330952,MPK-517174,m
rec-541-org,uga,jesse,,19040206,782371977,85580337,KLH-166925,f
rec-542-org,uga,michael,sebandeke,19780602,774400001,76898012,KSG-884104,m
rec-543-org,uga,laetitia,restituta,19000615,752613057,99900351,KUL-811040,
rec-544-org,uga,ainebyona,tukamushaba,19610612,782053614,70401408,KUB-763515,f
rec-545-org,uga,henry,karani,19720125,,42337440,KUL-889281,
rec-546-org,uga,bashill,kabaitira,19700727,774951338,91011041,KSD-540536,m
rec-547-org,uga,hamida,ssemanda,19290806,772002732,27911813,KSG-887787,f
rec-548-org,uga,sofie,elumansia,19051011,782822383,42156153,KSG-674473,f
rec-549-org,uga,cameron,bakoo,19080512,,10030636,KMC-228164,
rec-550-org,uga,godson,opila,19610119,772467061,77120436,KUL-668971,m
rec-551-org,uga,dominic,kabasindi,19740904,712212740,21787548,KMC-536877,f
rec-552-org,uga,twinamasiko,kalagwa,19110407,774089817,98427407,KLH-509647,f
rec-553-org,uga,theopista,kajuma,19400110,752309921,62506160,MBA-252170,f
rec-554-org,uga,bernadette,nakiryowa,19421023,712630757,65288719,KSD-789154,f
rec-555-org,uga,dennis,namakonzi,19480806,712296802,13576219,KUB-811182,m
rec-556-org,uga,ariganyira,kyokushaba,19450223,752975431,34128387,MBA-695648,f
rec-557-org,uga,chance,kyotungire,19880720,774140584,34387264,RUK-444023,f
rec-558-org,uga,est,bakandinda,,712136627,50614599,KSD-365822,f
rec-559-org,uga,laila,rubagumya,19261208,774134728,98133317,KUB-571203,f
rec-560-org,uga,may,ninyesiga,19001224,712456372,39622348,KSG-107313,f
rec-561-org,uga,pricilla,byamigusha,19840926,752546286,27492880,KSG-994671,f
rec-562-org,uga,bwanswa,bigala,19640503,782153612,17765140,FPL-495927,m
rec-563-org,uga,kwikiriza,balhubasa,19080614,772026775,96521505,KUL-187121,f
rec-564-org,uga,carvin,kyamulesire,19440519,712913332,99153928,KUB-480687,f
rec-565-org,uga,alissa,,19801222,782434103,12237848,MPK-629134,
rec-566-org,uga,dorine,okuru,19940622,,71284287,KMC-674410,f
rec-567-org,uga,zaitun,bagaya,19311003,772869907,82181446,MBA-393605,f
rec-568-org,uga,mastura,lacwec,,712301685,65887252,KMC-369490,f
rec-569-org,uga,mable,baricebera,19430707,772817616,75299617,FPL-851965,f
rec-570-org,uga,sufficiet,asumin,19790602,712601154,12303065,RUK-223482,f
rec-571-org,uga,brianna,ssemakadde,19420818,772322350,14754959,FPL-533507,
rec-572-org,uga,florence,ndagire,19091011,752411846,35412974,KUB-582852,f
rec-573-org,uga,kkanuhira,kayaga,19140307,712160487,81030594,RUK-810029,f
rec-574-org,uga,lauline,kirabira,19160903,752814957,35876983,MBA-612913,f
rec-575-org,uga,justine,wabomba,19360531,772475725,68199602,MPK-307883,f
rec-576-org,uga,zauja,ssekamate,19240823,712717587,90268947,KUB-566076,f
rec-577-org,uga,mugabe,logir,19781112,712405776,84501451,FPL-679605,m
rec-578-org,uga,enid,jombo,19200820,774878385,94727066,KMC-104832,f
rec-579-org,uga,faiza,sayuni,,782107602,23199518,KUL-426657,f
rec-580-org,uga,abel,tusemereirwe,19560419,782064128,89917656,KMC-549406,f
rec-581-org,uga,magdaline,kitonsa,19730211,774802574,75325935,KSD-880662,f
rec-582-org,uga,marcus,omutya,,772320871,94278088,KMC-409400,
rec-583-org,uga,susa,nambalirwa,19680926,782102330,11964249,MBA-777300,f
rec-584-org,uga,lily,nakyejwe,19131002,774767643,28261689,KSD-118685,
rec-585-org,uga,kwarisima,ssennyonyi,19650529,712477155,42906270,MBA-510436,f
rec-586-org,uga,kamukama,byabazaire,19070306,752460781,97756117,KUB-781371,f
rec-587-org,uga,thomas,nansamba,19171022,782568970,43027153,KUB-971782,m
rec-588-org,uga,specioza,nazzala,19230411,,92655559,KUL-834522,f
rec-589-org,uga,ezera,akitui,19040218,774468164,44178320,KUB-940911,f
rec-590-org,uga,joshua,ndugu,19290103,774335607,56050682,KUB-473291,
rec-591-org,uga,bakaruhire,tebajjwa,19131013,712445614,44384606,RUK-554465,f
rec-592-org,uga,sophie,natunkunda,19820406,774755685,97468220,RUK-729127,
rec-593-org,uga,jennipher,resta,19340824,782238884,11802212,KSG-610793,f
rec-594-org,uga,jacinta,kadiida,19030901,712380215,47855880,KLH-155110,f
rec-595-org,uga,taharu,kusasira,19981116,712805208,34169979,KUB-827965,f
rec-596-org,uga,colostica,mra,19320223,,50576293,NSU-114595,f
rec-597-org,uga,,mutegegi,19690120,712057982,84127398,NSU-427859,m
rec-598-org,uga,julia,macho,19501024,772213008,57773934,NSU-576116,f
rec-599-org,uga,ivan,byakuhambya,19080313,772717235,11879405,KUB-904479,m
rec-600-org,uga,tukunderuhanga,nakivumbi,19640929,782046476,95802618,NSU-787645,f
rec-601-org,uga,jetress,katusi,19990826,772636087,77711029,MBA-993709,f
rec-602-org,uga,delis,ampurire,19100129,772180799,62002198,KUB-294808,f
rec-603-org,uga,prisca,angum,19580829,782055837,17787012,RUK-841930,f
rec-604-org,uga,gertrude,nyandayo,,752939195,98077632,KMC-610861,f
rec-605-org,uga,rwot,yubu,19600620,782779823,49235287,RUK-741422,f
rec-606-org,uga,fiona,luyira,,774558063,24524538,KUL-601182,f
rec-607-org,uga,lucia,humura,19940515,782144051,34948166,KUL-971868,f
rec-608-org,uga,zainab,musenze,19640627,772359511,89557835,KMC-305980,f
rec-609-org,uga,venensio,serena,19260613,772723447,37075179,KMC-646450,m
rec-610-org,uga,finlay,nyakato,19791213,774260607,25474152,KUL-817256,
rec-611-org,uga,petua,kakoole,19880519,752429655,25661053,KSD-990837,f
rec-612-org,uga,elizabeth,nambusi,19141009,782922273,68741408,KUB-213776,f
rec-613-org,uga,,kenema,19660317,712362080,15906647,KMC-578289,
rec-614-org,uga,natassia,peruth,19130302,752643854,37426997,NSU-924547,
rec-615-org,uga,nata,nabachwa,,772897605,99816899,MPK-878173,f
rec-616-org,uga,lara,hatono,19780918,774088362,93032760,KUB-467040,
rec-617-org,uga,night,awoli,19910408,782727862,32669666,KMC-462116,m
rec-618-org,uga,bianca,naampa,19890125,782199112,26032114,FPL-230288,
rec-619-org,uga,petora,abwal,19341018,782240586,78800519,RUK-630643,f
rec-620-org,uga,beatrace,amase,19080606,752611621,91070501,KSG-190215,f
rec-621-org,uga,tukamushaba,kusemererwa,19260810,782332565,95703042,KUB-835566,f
rec-622-org,uga,mercy,kagiri,19771005,774338336,11596119,KUL-128138,f
rec-623-org,uga,sienna,akweny,,774035814,92910541,KSD-778985,
rec-624-org,uga,keneema,waddimba,19010704,772188668,84452253,KSD-179209,f
rec-625-org,uga,madrine,josiaus,19190422,774914442,21599210,KSD-612437,f
rec-626-org,uga,noah,kalengera,19770423,772567982,97483360,NSU-336439,
rec-627-org,uga,iryn,,19500410,752390472,77071577,KLH-161781,f
rec-628-org,uga,nuela,kellen,19701015,782324611,22731492,KSG-652557,f
rec-629-org,uga,caleb,kamatha,19571130,712411407,71660440,KLH-418259,
rec-630-org,uga,alice,okwarikunda,19300308,772244903,85611261,KMC-314660,f
rec-631-org,uga,saidi,ekou,19180103,712348013,67536721,KSD-577603,f
rec-632-org,uga,moris,ngomiranze,19121105,712907426,59701826,KUB-686271,m
